source_name,target_name,rating,time,str_time
James Leal,Marion Besaw,-10,1347654189,2012-09-15 5:23
Rosemary Wilson,Frances Barnes,-10,1347654235,2012-09-15 5:23
James Leal,Frances Barnes,-10,1347654252,2012-09-15 5:24
Rosemary Wilson,Minnie Korn,-10,1347654336,2012-09-15 5:25
Jack Rankin,Cindy Teano,-10,1347667390,2012-09-15 9:03
Estelle Leon,Richard Colligan,1,1347673928,2012-09-15 10:52
Richard Colligan,Estelle Leon,1,1347673943,2012-09-15 10:52
Rosemary Wilson,Ruby Tinnin,1,1347674674,2012-09-15 11:04
Jean Mccomber,James Leal,1,1347714761,2012-09-15 22:12
Tony Creek,James Leal,1,1347715435,2012-09-15 22:23
Tony Creek,Jack Rankin,3,1347715531,2012-09-15 22:25
James Leal,Doris Everett,-10,1347716093,2012-09-15 22:34
Jean Mccomber,Scott Lederman,3,1347716199,2012-09-15 22:36
James Leal,Joseph Wall,-10,1347716236,2012-09-15 22:37
James Leal,Jason Smyer,-10,1347716307,2012-09-15 22:38
Scott Lederman,Jean Mccomber,7,1347716670,2012-09-15 22:44
Scott Lederman,Harold Boese,3,1347717894,2012-09-15 23:04
Scott Lederman,Leonard Rivera,5,1347717905,2012-09-15 23:05
Tony Creek,Scott Lederman,-4,1347718048,2012-09-15 23:07
Leonard Rivera,Jean Mccomber,8,1347718316,2012-09-15 23:11
Leonard Rivera,Harold Boese,4,1347718355,2012-09-15 23:12
Leonard Rivera,Scott Lederman,10,1347718375,2012-09-15 23:12
Tony Creek,Leonard Rivera,-5,1347718451,2012-09-15 23:14
Rosemary Wilson,Leonard Rivera,-10,1347718457,2012-09-15 23:14
Rosemary Wilson,Scott Lederman,-10,1347718481,2012-09-15 23:14
Rosemary Wilson,Harold Boese,-10,1347718500,2012-09-15 23:15
James Leal,Leonard Rivera,-10,1347718994,2012-09-15 23:23
James Leal,Scott Lederman,-10,1347719010,2012-09-15 23:23
James Leal,Harold Boese,-10,1347719061,2012-09-15 23:24
Jean Mccomber,Daniel Eldridge,1,1347722228,2012-09-16 0:17
James Leal,Daniel Eldridge,-3,1347722276,2012-09-16 0:17
James Leal,Jean Mccomber,-10,1347723174,2012-09-16 0:32
Allen Owens,Willie Sloan,1,1347728380,2012-09-16 1:59
Allen Owens,Edgar Lederman,1,1347728405,2012-09-16 2:00
Willie Sloan,Allen Owens,2,1347728474,2012-09-16 2:01
Edgar Lederman,Allen Owens,1,1347728485,2012-09-16 2:01
Willie Sloan,Edgar Lederman,1,1347728539,2012-09-16 2:02
Edgar Lederman,Willie Sloan,1,1347728566,2012-09-16 2:02
Judy Davis,Maurice Butler,-10,1347729590,2012-09-16 2:19
Allen Owens,Charles Duffy,1,1347730862,2012-09-16 2:41
Charles Duffy,Allen Owens,1,1347730967,2012-09-16 2:42
Tony Creek,David Costello,-3,1347744412,2012-09-16 6:26
Tony Creek,Cindy Teano,-3,1347744509,2012-09-16 6:28
Tony Creek,Jean Mccomber,-1,1347744619,2012-09-16 6:30
Tony Creek,Annie Epstein,1,1347744725,2012-09-16 6:32
Tony Creek,James Wilson,5,1347744906,2012-09-16 6:35
Tony Creek,Earl Schultz,1,1347745537,2012-09-16 6:45
Mary Mirza,Mary Berti,1,1347767226,2012-09-16 12:47
Maria Escobar,Judy Davis,1,1347774561,2012-09-16 14:49
Mary Berti,Mary Mirza,1,1347808127,2012-09-17 0:08
Michael Ashford,Debbie Koontz,5,1347811791,2012-09-17 1:09
Rosemary Wilson,Cindy Cochran,2,1347822219,2012-09-17 4:03
Cindy Cochran,Rosemary Wilson,2,1347822262,2012-09-17 4:04
Heather Phillips,Glenda Labelle,1,1347827355,2012-09-17 5:29
Darryl Robertson,Leslie Mccaslin,1,1347827486,2012-09-17 5:31
Glenda Labelle,Courtney Cullinane,1,1347828371,2012-09-17 5:46
Courtney Cullinane,Glenda Labelle,1,1347828908,2012-09-17 5:55
Willie Sloan,Darryl Robertson,1,1347831346,2012-09-17 6:35
Debbie Koontz,Jana Bennett,1,1347832510,2012-09-17 6:55
Sofia Eubanks,Lisa Terry,-1,1347832606,2012-09-17 6:56
Richard Colligan,Debbie Koontz,1,1347832625,2012-09-17 6:57
Judy Davis,Gertrude Jackson,1,1347835198,2012-09-17 7:39
Judy Davis,Gregory Hooker,1,1347835211,2012-09-17 7:40
Janet Kirkham,Rosemary Wilson,1,1347835992,2012-09-17 7:53
Janet Kirkham,Bennie Winski,1,1347836294,2012-09-17 7:58
Lawrence Utter,Ryan Beltrami,5,1347840003,2012-09-17 9:00
Estelle Leon,Danielle Frank,1,1347851693,2012-09-17 12:14
Danielle Frank,Estelle Leon,1,1347851725,2012-09-17 12:15
Harriet Eddie,Brenda Keller,3,1347853077,2012-09-17 12:37
Ryan Beltrami,Christa Taylor,1,1347854971,2012-09-17 13:09
Christa Taylor,Ryan Beltrami,1,1347855066,2012-09-17 13:11
Ryan Beltrami,Patricia Pallan,1,1347856684,2012-09-17 13:38
Patricia Pallan,Ryan Beltrami,1,1347856844,2012-09-17 13:40
Patricia Pallan,Bernard Atkinson,1,1347858541,2012-09-17 14:09
Bernard Atkinson,Patricia Pallan,1,1347858596,2012-09-17 14:09
Judy Davis,Rodney Firestone,1,1347882617,2012-09-17 20:50
Rosemary Wilson,Heidi Cregan,-10,1347885252,2012-09-17 21:34
James Leal,Heidi Cregan,-10,1347885758,2012-09-17 21:42
Rodney Firestone,Judy Davis,10,1347895897,2012-09-18 0:31
Kevin Sorge,Trisha Kelly,1,1347896963,2012-09-18 0:49
Trisha Kelly,Kevin Sorge,1,1347897858,2012-09-18 1:04
Ryan Beltrami,Trisha Kelly,2,1347902398,2012-09-18 2:19
Jody Davis,Lisa Terry,-1,1347903414,2012-09-18 2:36
Tony Creek,Lisa Terry,-5,1347903821,2012-09-18 2:43
Joe Herrera,Lisa Terry,-10,1347906004,2012-09-18 3:20
Leslie Mccaslin,Darryl Robertson,2,1347907164,2012-09-18 3:39
Ann Harnden,Erin Hermann,4,1347911026,2012-09-18 4:43
Bennie Winski,Janet Kirkham,1,1347915600,2012-09-18 6:00
Sally David,Jana Bennett,4,1347916237,2012-09-18 6:10
Jack Rankin,Keith Niemczyk,-10,1347923769,2012-09-18 8:16
Diane Hunt,Don Hudson,8,1347924782,2012-09-18 8:33
Diane Hunt,William Kinard,6,1347925850,2012-09-18 8:50
Brian Tarrant,Cindy Teano,-1,1347928687,2012-09-18 9:38
Heather Phillips,Allen Owens,1,1347934404,2012-09-18 11:13
Heather Phillips,Jana Bennett,1,1347935236,2012-09-18 11:27
Ashley Poch,Robert Walsh,1,1347935736,2012-09-18 11:35
Sarah Rivera,Jerry Park,1,1347939055,2012-09-18 12:30
Allen Owens,Tina Storms,2,1347940719,2012-09-18 12:58
Tina Storms,Allen Owens,2,1347940879,2012-09-18 13:01
Jerry Park,Sarah Rivera,3,1347941024,2012-09-18 13:03
Jean Mccomber,Luz Choquette,3,1347943864,2012-09-18 13:51
Angela Sullivan,Judy Davis,1,1347944480,2012-09-18 14:01
Jean Mccomber,Mindy Simmons,9,1347944510,2012-09-18 14:01
Jean Mccomber,James Blanchard,8,1347944523,2012-09-18 14:02
James Blanchard,Mindy Simmons,4,1347944609,2012-09-18 14:03
James Blanchard,Luz Choquette,2,1347944628,2012-09-18 14:03
Mindy Simmons,Luz Choquette,4,1347944704,2012-09-18 14:05
Mindy Simmons,James Blanchard,9,1347944734,2012-09-18 14:05
Michael Perault,Robert Walsh,7,1347945311,2012-09-18 14:15
Judy Davis,Angela Sullivan,1,1347946352,2012-09-18 14:32
James Leal,Mindy Simmons,-10,1347969673,2012-09-18 21:01
James Leal,James Blanchard,-10,1347969685,2012-09-18 21:01
James Leal,Luz Choquette,-10,1347969716,2012-09-18 21:01
Don Slaughter,Hazel Brown,1,1347971459,2012-09-18 21:30
Jamaal Bass,Rocco Bassett,6,1347979199,2012-09-18 23:39
Jamaal Bass,Lester Mcfate,3,1347979364,2012-09-18 23:42
Jamaal Bass,Lawrence Utter,3,1347979750,2012-09-18 23:49
Jamaal Bass,Ronald Leon,2,1347979810,2012-09-18 23:50
Jamaal Bass,Cynthia Smith,1,1347979896,2012-09-18 23:51
Allen Owens,Don Slaughter,2,1347988027,2012-09-19 2:07
Jonathan Helmick,Judy Davis,2,1347989199,2012-09-19 2:26
Don Slaughter,William Jones,-10,1347989530,2012-09-19 2:32
Don Slaughter,Natalie Lemm,-10,1347989544,2012-09-19 2:32
Sarah Rivera,Don Slaughter,1,1347992858,2012-09-19 3:27
Nancy Lee,Janet Kirkham,1,1347995163,2012-09-19 4:06
Janet Kirkham,Nancy Lee,1,1347995208,2012-09-19 4:06
Richard Moore,Elmer Longenberger,1,1347995597,2012-09-19 4:13
Richard Moore,Julissa Mckay,1,1347995609,2012-09-19 4:13
Julissa Mckay,Richard Moore,1,1347995740,2012-09-19 4:15
Elmer Longenberger,Heather Phillips,-5,1347996632,2012-09-19 4:30
Rick Hankins,Heather Phillips,-1,1347996892,2012-09-19 4:34
Allen Owens,Heather Phillips,-10,1347996919,2012-09-19 4:35
Donna Rodriguez,Roberto Staley,1,1347997767,2012-09-19 4:49
Roberto Staley,Donna Rodriguez,1,1347997773,2012-09-19 4:49
Rosemary Wilson,Marion Besaw,-10,1347998092,2012-09-19 4:54
Douglas Mccann,Glenn Thomas,1,1347998261,2012-09-19 4:57
Rosemary Wilson,Mindy Simmons,-10,1347998285,2012-09-19 4:58
Rosemary Wilson,James Blanchard,-10,1347998317,2012-09-19 4:58
Glenn Thomas,Douglas Mccann,2,1347998331,2012-09-19 4:58
Rosemary Wilson,Luz Choquette,-10,1347998372,2012-09-19 4:59
Jody Jarvis,Jean Mccomber,-10,1347998684,2012-09-19 5:04
Rosemary Wilson,Jean Mccomber,-10,1347998808,2012-09-19 5:06
Annie Epstein,Steven Poux,1,1347999102,2012-09-19 5:11
Steven Poux,Annie Epstein,1,1347999395,2012-09-19 5:16
Ramon Taylor,Roosevelt Bruss,1,1348000131,2012-09-19 5:28
Ramon Taylor,Edith Green,3,1348000159,2012-09-19 5:29
Rosemary Wilson,Ramon Taylor,-10,1348000446,2012-09-19 5:34
Rosemary Wilson,Edith Green,-10,1348000556,2012-09-19 5:35
Annie Epstein,Fiona Cronk,1,1348004509,2012-09-19 6:41
Fiona Cronk,Annie Epstein,1,1348004559,2012-09-19 6:42
Fiona Cronk,Daniel Carone,1,1348005004,2012-09-19 6:50
Fiona Cronk,Roosevelt Bruss,1,1348008133,2012-09-19 7:42
Daniel Carone,Fiona Cronk,2,1348009214,2012-09-19 8:00
Ramon Taylor,Patricia Sims,1,1348010263,2012-09-19 8:17
Cecil Whitley,Thomas Reyes,3,1348012933,2012-09-19 9:02
Robert Hesselschward,Heather Phillips,-2,1348013011,2012-09-19 9:03
Mary Roberts,Teri James,1,1348013638,2012-09-19 9:13
Teri James,Mary Roberts,1,1348013852,2012-09-19 9:17
James Leal,Roosevelt Bruss,-10,1348015136,2012-09-19 9:38
James Leal,Ramon Taylor,-10,1348015177,2012-09-19 9:39
James Leal,Edith Green,-10,1348015194,2012-09-19 9:39
Tony Creek,Harriet Eddie,3,1348017185,2012-09-19 10:13
Ramon Taylor,Johnny Ishikawa,2,1348023336,2012-09-19 11:55
Ramon Taylor,Nick Maxey,1,1348023364,2012-09-19 11:56
James Leal,Nick Maxey,-10,1348023545,2012-09-19 11:59
James Leal,Patricia Sims,-10,1348023897,2012-09-19 12:04
Janet Kirkham,Ramon Taylor,-10,1348024071,2012-09-19 12:07
James Leal,Keely Wood,-10,1348024073,2012-09-19 12:07
Annie Epstein,Charles Jackson,2,1348025472,2012-09-19 12:31
Charles Jackson,Jean Carter,1,1348028129,2012-09-19 13:15
Sonia Priolean,Douglas Mccann,5,1348030577,2012-09-19 13:56
Erin Hermann,Ann Harnden,4,1348058799,2012-09-19 21:46
Stephen Garcia,Robert Walsh,1,1348072999,2012-09-20 1:43
Matthew Mcclung,Taryn Garza,2,1348079383,2012-09-20 3:29
Jeff Crowder,Linda Domingo,1,1348080967,2012-09-20 3:56
Taryn Garza,Matthew Mcclung,1,1348084167,2012-09-20 4:49
Tony Creek,Jean Brand,2,1348086139,2012-09-20 5:22
Elmer Longenberger,Lisa Terry,-10,1348097787,2012-09-20 8:36
Elmer Longenberger,Richard Grant,-10,1348098213,2012-09-20 8:43
Karen Sawyer,David Gonzalez,3,1348100707,2012-09-20 9:25
Karen Sawyer,Carol Torres,3,1348100823,2012-09-20 9:27
Carol Torres,Karen Sawyer,3,1348100861,2012-09-20 9:27
Leon Ledbetter,Jon Ocegueda,1,1348108026,2012-09-20 11:27
Jean Carter,Shyla Duckworth,1,1348111922,2012-09-20 12:32
Shyla Duckworth,Jean Carter,9,1348112641,2012-09-20 12:44
Nancy Lee,Wanda Jackson,1,1348117609,2012-09-20 14:06
Wanda Jackson,Nancy Lee,1,1348117728,2012-09-20 14:08
Rosemary Wilson,Sally Vellucci,1,1348118029,2012-09-20 14:13
Sally Vellucci,Rosemary Wilson,1,1348118106,2012-09-20 14:15
Glenda Labelle,Heather Phillips,-10,1348120221,2012-09-20 14:50
Jody Jarvis,Judy Davis,1,1348120253,2012-09-20 14:50
Phillip Bradshaw,Bridget Jenkins,1,1348125210,2012-09-20 16:13
Bridget Jenkins,Phillip Bradshaw,1,1348125235,2012-09-20 16:13
Bridget Jenkins,Rosemary Wilson,1,1348125260,2012-09-20 16:14
Judy Davis,Jody Jarvis,1,1348126146,2012-09-20 16:29
Don Slaughter,Judy Davis,1,1348139825,2012-09-20 20:17
Don Slaughter,Sarah Rivera,1,1348139859,2012-09-20 20:17
Don Slaughter,Curtis Biggs,1,1348139882,2012-09-20 20:18
Erin Hermann,Janyce Hall,3,1348154359,2012-09-21 0:19
Rachel Schaff,Jon Ocegueda,5,1348159379,2012-09-21 1:42
Mildred Kryst,Ismael Darrow,8,1348160243,2012-09-21 1:57
Norma Downey,Stephen Garcia,2,1348160406,2012-09-21 2:00
Ismael Darrow,Mildred Kryst,5,1348160461,2012-09-21 2:01
Patricia Foster,Stanley Avery,5,1348161145,2012-09-21 2:12
Tina Storms,Bert Dotolo,2,1348171216,2012-09-21 5:00
Michael Ashford,Gerald Rehlander,4,1348171382,2012-09-21 5:03
Charles Duffy,John Spellman,6,1348172853,2012-09-21 5:27
Douglas Mccann,Matthew Mcclung,1,1348173462,2012-09-21 5:37
Willie Sloan,Rosemary Wilson,1,1348176257,2012-09-21 6:24
Rosemary Wilson,Willie Sloan,1,1348176277,2012-09-21 6:24
James Leal,Edgar Lederman,-10,1348178443,2012-09-21 7:00
James Leal,Rachel Schaff,-3,1348178803,2012-09-21 7:06
Jean Carter,Debbie Koontz,1,1348180627,2012-09-21 7:37
Elmer Longenberger,Karen Blumenstock,1,1348181187,2012-09-21 7:46
Karen Blumenstock,Elmer Longenberger,1,1348181234,2012-09-21 7:47
Stephen Garcia,Lawrence Utter,1,1348181446,2012-09-21 7:50
Roberto Staley,Robert Hesselschward,5,1348182679,2012-09-21 8:11
Ismael Darrow,Delores Youssefi,3,1348182776,2012-09-21 8:12
Delores Youssefi,Ismael Darrow,5,1348183516,2012-09-21 8:25
Michael Ashford,Karen Blumenstock,1,1348183611,2012-09-21 8:26
Karen Blumenstock,Michael Ashford,1,1348184003,2012-09-21 8:33
Delores Youssefi,Jeanette Bank,5,1348184063,2012-09-21 8:34
Jeanette Bank,Delores Youssefi,5,1348184090,2012-09-21 8:34
Robert Hesselschward,Roberto Staley,2,1348184148,2012-09-21 8:35
Delores Youssefi,Roberto Staley,1,1348184164,2012-09-21 8:36
Roberto Staley,Delores Youssefi,1,1348184416,2012-09-21 8:40
Elmer Longenberger,Robert Walsh,2,1348185112,2012-09-21 8:51
Elmer Longenberger,Tennille Lara,1,1348185345,2012-09-21 8:55
Glenda Labelle,Raul Wethington,1,1348203463,2012-09-21 13:57
Raul Wethington,Glenda Labelle,2,1348204310,2012-09-21 14:11
Jean Carter,Phillip Cripe,1,1348214009,2012-09-21 16:53
Phillip Cripe,Jean Carter,1,1348214874,2012-09-21 17:07
Don Slaughter,Glenn Brunner,1,1348231756,2012-09-21 21:49
Dorothy Cline,Lisa Terry,-10,1348236019,2012-09-21 23:00
Erin Hermann,Sherry Roach,1,1348236916,2012-09-21 23:15
Jon Ocegueda,Bridget Jenkins,-1,1348237393,2012-09-21 23:23
Curtis Biggs,Bridget Jenkins,-3,1348237794,2012-09-21 23:29
Jon Ocegueda,Rachel Schaff,-3,1348238602,2012-09-21 23:43
Jon Ocegueda,Roy Reaves,1,1348239032,2012-09-21 23:50
Roy Reaves,Mavis Coulter,-10,1348239587,2012-09-21 23:59
Winnie Prokop,Jon Ocegueda,1,1348241116,2012-09-22 0:25
Jon Ocegueda,Winnie Prokop,2,1348241287,2012-09-22 0:28
Joe Herrera,Don Hudson,10,1348246187,2012-09-22 1:49
Rosemary Wilson,Douglas Mccann,2,1348247911,2012-09-22 2:18
Winnie Prokop,Brian Tarrant,1,1348250273,2012-09-22 2:57
Curtis Biggs,Jean Fox,1,1348250300,2012-09-22 2:58
Jean Fox,Curtis Biggs,1,1348250319,2012-09-22 2:58
Brian Tarrant,Winnie Prokop,1,1348253550,2012-09-22 3:52
Curtis Biggs,Sarah Rivera,1,1348254654,2012-09-22 4:10
Sarah Rivera,Curtis Biggs,1,1348254680,2012-09-22 4:11
Michael Ashford,Rory Clark,1,1348254745,2012-09-22 4:12
Rory Clark,Michael Ashford,1,1348254888,2012-09-22 4:14
Sally David,Robert Hesselschward,2,1348255842,2012-09-22 4:30
James Leal,Jean Fox,-3,1348257632,2012-09-22 5:00
Katherine Senato,Leon Ledbetter,5,1348258144,2012-09-22 5:09
Robert Hesselschward,Sally David,2,1348258597,2012-09-22 5:16
Bryan Parker,Douglas Mccann,1,1348260657,2012-09-22 5:50
Michael Ashford,Brian Tarrant,2,1348260777,2012-09-22 5:52
Glenn Brunner,Judy Davis,1,1348265223,2012-09-22 7:07
Michael Ashford,Katrina Ross,1,1348279276,2012-09-22 11:01
Katrina Ross,Michael Ashford,1,1348279428,2012-09-22 11:03
Rosemary Wilson,Bridget Jenkins,-3,1348281559,2012-09-22 11:39
Rosemary Wilson,Maria Johnston,1,1348283067,2012-09-22 12:04
Maria Johnston,Rosemary Wilson,1,1348283173,2012-09-22 12:06
Judy Davis,Dennis Bucker,1,1348303400,2012-09-22 17:43
Judy Davis,Ruby Li,1,1348303434,2012-09-22 17:43
Winnie Prokop,Ted Logan,5,1348312397,2012-09-22 20:13
Ted Logan,Winnie Prokop,5,1348312622,2012-09-22 20:17
Jean Carter,Kay Hansell,1,1348328076,2012-09-23 0:34
Michael Ashford,Kay Hansell,1,1348329981,2012-09-23 1:06
Karen Sawyer,Marvin Thomas,5,1348343867,2012-09-23 4:57
Dorothy Velasquez,Maria Williams,1,1348344481,2012-09-23 5:08
Karen Sawyer,Brenda Ugalde,3,1348344501,2012-09-23 5:08
Maria Williams,Dorothy Velasquez,1,1348344518,2012-09-23 5:08
Karen Sawyer,Chris Castillo,2,1348344591,2012-09-23 5:09
Karen Sawyer,Felicia Hopkins,2,1348344658,2012-09-23 5:10
Karen Sawyer,John Eby,2,1348344681,2012-09-23 5:11
James Leal,Bridget Jenkins,-10,1348345260,2012-09-23 5:20
Michael Ashford,Mary Roberts,2,1348348535,2012-09-23 6:15
Mary Roberts,Michael Ashford,2,1348348633,2012-09-23 6:17
Michael Ashford,Don Hudson,7,1348349294,2012-09-23 6:28
Deborah Tomas,Sally David,2,1348351317,2012-09-23 7:01
Maria Rodriguez,Douglas Dawson,3,1348364940,2012-09-23 10:49
Mary Atkins,Amy Head,1,1348384425,2012-09-23 16:13
Amy Head,Mary Atkins,10,1348384720,2012-09-23 16:18
Mary Atkins,Judy Davis,1,1348388738,2012-09-23 17:25
Ralph Lemieux,Winnie Prokop,1,1348411551,2012-09-23 23:45
Nicole Gifford,Ervin Majewski,3,1348417710,2012-09-24 1:28
Brenda Keller,Harriet Eddie,3,1348418451,2012-09-24 1:40
Marvin Thomas,Norma Mertens,-5,1348422296,2012-09-24 2:44
Michael Ashford,Jon Ocegueda,2,1348434817,2012-09-24 6:13
Jon Ocegueda,Michael Ashford,4,1348435097,2012-09-24 6:18
Michael Ashford,Luther Stewart,1,1348443520,2012-09-24 8:38
Luther Stewart,Michael Ashford,1,1348443575,2012-09-24 8:39
Jon Ocegueda,Mary Wertz,1,1348445497,2012-09-24 9:11
Mary Wertz,Jon Ocegueda,1,1348446117,2012-09-24 9:21
Winnie Prokop,Taryn Garza,1,1348447235,2012-09-24 9:40
Janet Kirkham,Cheri Moeller,1,1348459815,2012-09-24 13:10
Albert Melody,Norma Pelzer,1,1348475274,2012-09-24 17:27
Norma Pelzer,Albert Melody,1,1348475324,2012-09-24 17:28
Norma Pelzer,Ruby Li,1,1348475721,2012-09-24 17:35
Judy Davis,Thomas Reyes,1,1348478570,2012-09-24 18:22
Thomas Reyes,Judy Davis,1,1348478604,2012-09-24 18:23
Carolyne Lee,Darryl Robertson,3,1348479891,2012-09-24 18:44
Thomas Reyes,Winnie Prokop,5,1348492276,2012-09-24 22:11
Winnie Prokop,Thomas Reyes,5,1348492392,2012-09-24 22:13
Stephen Garcia,Mary Atkins,1,1348494197,2012-09-24 22:43
Mary Atkins,Stephen Garcia,1,1348494457,2012-09-24 22:47
Don Slaughter,Rachel Schaff,-10,1348499645,2012-09-25 0:14
Judy Davis,Glenn Brunner,1,1348504732,2012-09-25 1:38
Judy Davis,Ralph Thames,1,1348504741,2012-09-25 1:39
Stephen Garcia,Catherine Verley,-1,1348504812,2012-09-25 1:40
Douglas Mccann,Cynthia Schlenz,2,1348505456,2012-09-25 1:50
Stephen Cobb,Leon Ledbetter,2,1348518620,2012-09-25 5:30
Shelia Schilling,Lisa Terry,-10,1348521372,2012-09-25 6:16
Priscilla Newman,Betty Rustin,2,1348524409,2012-09-25 7:06
Jean Carter,Melanie Turner,1,1348533816,2012-09-25 9:43
Melanie Turner,Jean Carter,1,1348534010,2012-09-25 9:46
Betty Rustin,Priscilla Newman,2,1348537939,2012-09-25 10:52
Erin Hermann,Shawna Amadon,2,1348539747,2012-09-25 11:22
Maria Rodriguez,Richard Phillips,2,1348541669,2012-09-25 11:54
Richard Phillips,Maria Rodriguez,2,1348541706,2012-09-25 11:55
Jean Carter,Michael Ashford,1,1348543856,2012-09-25 12:30
Douglas Mccann,Lucienne Powell,1,1348547256,2012-09-25 13:27
Lucienne Powell,Douglas Mccann,3,1348547401,2012-09-25 13:30
Rosemary Wilson,Jean Tunson,1,1348547830,2012-09-25 13:37
Bill Goodlett,Teresa Martin,1,1348550847,2012-09-25 14:27
Teresa Martin,Bill Goodlett,2,1348550862,2012-09-25 14:27
Rosemary Wilson,Michael Perault,5,1348552525,2012-09-25 14:55
Rosemary Wilson,Minnie Harris,1,1348558197,2012-09-25 16:29
Minnie Harris,Rosemary Wilson,1,1348561388,2012-09-25 17:23
Karen Sawyer,Earline Deluna,-1,1348566921,2012-09-25 18:55
Tony Creek,Edgar Lee,4,1348570411,2012-09-25 19:53
Maria Rodriguez,Claude Villanueva,1,1348573451,2012-09-25 20:44
Claude Villanueva,Maria Rodriguez,2,1348573574,2012-09-25 20:46
Claude Villanueva,Howard Shake,6,1348573646,2012-09-25 20:47
Howard Shake,Claude Villanueva,10,1348573715,2012-09-25 20:48
Maria Rodriguez,Howard Shake,8,1348573866,2012-09-25 20:51
Howard Shake,Maria Rodriguez,8,1348573948,2012-09-25 20:52
Maria Mims,Howard Shake,5,1348574216,2012-09-25 20:56
Bennie Winski,Marvin Thomas,7,1348575453,2012-09-25 21:17
Howard Shake,Norma Mertens,-10,1348575686,2012-09-25 21:21
Howard Shake,Maria Mims,9,1348576010,2012-09-25 21:26
James Leal,Maria Mims,-10,1348576051,2012-09-25 21:27
Howard Shake,Benny Cass,9,1348576077,2012-09-25 21:27
James Leal,Maria Rodriguez,-10,1348576080,2012-09-25 21:27
Howard Shake,Johnny Ishikawa,9,1348576088,2012-09-25 21:28
Howard Shake,Dale Johnson,6,1348576105,2012-09-25 21:28
James Leal,Howard Shake,-10,1348576131,2012-09-25 21:28
James Leal,Benny Cass,-10,1348576169,2012-09-25 21:29
James Leal,Claude Villanueva,-10,1348576198,2012-09-25 21:29
James Leal,Dale Johnson,-10,1348576575,2012-09-25 21:36
James Leal,Johnny Ishikawa,-10,1348576585,2012-09-25 21:36
Mary Roberts,Earline Deluna,-1,1348576617,2012-09-25 21:36
Maria Rodriguez,Benny Cass,9,1348576700,2012-09-25 21:38
Maria Rodriguez,Peter Hardaway,4,1348577744,2012-09-25 21:55
Peter Hardaway,Patsy Stainback,3,1348577849,2012-09-25 21:57
Peter Hardaway,Rebecca Mihelich,3,1348578210,2012-09-25 22:03
Rebecca Mihelich,Peter Hardaway,3,1348578287,2012-09-25 22:04
Peter Hardaway,Sarah Hayes,1,1348578339,2012-09-25 22:05
Rebecca Mihelich,Sarah Hayes,5,1348578351,2012-09-25 22:05
Rebecca Mihelich,Patsy Stainback,2,1348578397,2012-09-25 22:06
Sarah Hayes,Peter Hardaway,3,1348578647,2012-09-25 22:10
Patsy Stainback,Peter Hardaway,1,1348578742,2012-09-25 22:12
Patsy Stainback,Johnny Ishikawa,9,1348578839,2012-09-25 22:13
Bennie Winski,Norma Mertens,-10,1348578983,2012-09-25 22:16
Maria Rodriguez,Robert Lastufka,2,1348579054,2012-09-25 22:17
Robert Lastufka,James Leal,-4,1348579109,2012-09-25 22:18
Robert Lastufka,Maria Mims,10,1348579133,2012-09-25 22:18
Tony Creek,Norma Mertens,-4,1348579155,2012-09-25 22:19
Robert Lastufka,Benny Cass,9,1348579179,2012-09-25 22:19
Robert Lastufka,Peter Hardaway,3,1348579223,2012-09-25 22:20
Benny Cass,James Leal,9,1348579315,2012-09-25 22:21
Benny Cass,Patricia Sims,10,1348579550,2012-09-25 22:25
Benny Cass,Edith Green,10,1348579577,2012-09-25 22:26
Benny Cass,Nick Maxey,10,1348579590,2012-09-25 22:26
Benny Cass,Roosevelt Bruss,10,1348579605,2012-09-25 22:26
Nick Maxey,Roosevelt Bruss,10,1348579849,2012-09-25 22:30
Nick Maxey,Edith Green,10,1348579869,2012-09-25 22:31
Nick Maxey,Patricia Sims,10,1348579890,2012-09-25 22:31
Nick Maxey,Rosemary Wilson,-10,1348579938,2012-09-25 22:32
